Date,Item_Name,Brand_Name,Size_edit,Size,Order_Quantity
5/26/2021,Heel Cap Response SR Boost #52907,Adidas,P,7.5-8.5,2000
5/26/2021,Heel Cap Response SR Boost #52907,Adidas,P,7.5-8.5,2000
5/25/2021,Outsole #MB4040V5,NB,W,M'S11-11.5/W's12.5-13,200
5/25/2021,Outsole #MB4040V5,NB,W,M'S11-11.5/W's12.5-13,400
5/24/2021,Outsole Game Changer Pro #FB1043,Puma,R,9.5,200
5/24/2021,Outsole Game Changer SG#FB1044,Puma,R,9,100
5/24/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,P,7.5,600
5/24/2021,Outsole Puma PACE #FB1065,Puma,D,10,1400
5/21/2021,Outsole Game Changer Pro #FB1043,Puma,Q,8,200
5/21/2021,Outsole Pace Mx SG.1.2 #FB1066,Puma,R,9,600
5/18/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,500
5/18/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,1000
5/17/2021,Outsole SM FuseV2,NB,N,5,200
5/17/2021,Outsole SM FuseV2,NB,F,12.5-13,200
5/17/2021,Outsole SM FuseV2,NB,O,6.5-7,200
5/17/2021,Outsole SM FuseV2,NB,P,7.5-8,200
5/17/2021,Outsole SM FuseV2,NB,N,5.5-6,200
5/17/2021,Outsole SM FuseV2,NB,Q,8.5-9,200
5/14/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,M,4.5,1000
5/12/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Y,,100
5/12/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,10,100
5/11/2021,Apos4-Metal Rail(Fore+Heel),Apos,S,Apos:4-17(Placebo:5.5-17),2800
5/11/2021,NB CR M/W574,NB,V,M:9-11.5/W:10.5-13,200
5/11/2021,NB CR M/W574,NB,V,M:9-11.5/W:10.5-13,200
5/11/2021,NB CR M/W574,NB,V,M:9-11.5/W:10.5-13,400
5/10/2021,Heel Counter TS030,Puma,A,No.4(7.5-8.5),3000
5/10/2021,Heel Counter TS030,Puma,A,No.5(9-10),3000
5/10/2021,Heel Counter TS030,Puma,A,No.1(3-4),2000
5/10/2021,Heel Counter TS030,Puma,A,No.2(4.5-5.5),2000
5/10/2021,Heel Counter TS030,Puma,A,No.7(12-13),1500
5/10/2021,Heel Counter TS030,Puma,A,No.6(10.5-11.5),2000
5/10/2021,Heel Counter TS030,Puma,A,No.3(6-7),3000
5/7/2021,Outsole NB#MB3000V4,NB,E,11-11.5,300
5/5/2021,Heel counter TS033,Puma,A,No.4(7.5-8.5),13000
5/5/2021,Heel counter TS033,Puma,A,No.7(12-13),6000
5/5/2021,Heel counter TS033,Puma,A,No.1(3-4),6000
5/5/2021,Heel counter TS033,Puma,A,No.3(6-7),13000
5/5/2021,Heel counter TS033,Puma,A,No.5(9-10),13000
5/5/2021,Heel counter TS033,Puma,A,No.6(10.5-11.5),8000
5/5/2021,Heel counter TS033,Puma,A,No.2(4.5-5.5),6000
5/5/2021,Heel counter TS042,Puma,A,No.7(12-13),3000
5/5/2021,Heel counter TS042,Puma,A,No.5(9-10),5500
5/5/2021,Heel counter TS042,Puma,A,No.3(6-7),5500
5/5/2021,Heel counter TS042,Puma,A,No.4(7.5-8.5),5500
5/4/2021,Outsole Future MxSG #FB1089,Puma,Q,8,300
5/4/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,400
5/4/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,10,200
5/3/2021,Apos4-Metal Rail(Fore+Heel),Apos,S,Apos:4-17(Placebo:5.5-17),2700
5/3/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,10,1000
4/29/2021,Outsole Future MG #FB1095,Puma,D,10-10.5,1000
4/29/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,1000
4/29/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,10,1000
4/29/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,1200
4/27/2021,Outsole #MB4040V5,NB,W,M'S5-5.5/W's6.5-7,200
4/27/2021,Outsole NB Composite COMPV1,NB,F,12.5-13,700
4/27/2021,Outsole NB Composite COMPV1,NB,R,9.5-10,500
4/27/2021,Outsole NB Composite COMPV1,NB,E,11.5-12,500
4/27/2021,Outsole NB Composite COMPV1,NB,D,10.5-11,700
4/27/2021,Outsole NB PL #4040V6,NB,W,M's 9-9T/W's 10T-11,300
4/27/2021,Outsole NB PL #4040V6,NB,W,M's 10-10T/W's 11T-12,200
4/26/2021,Insole Board TS042,Puma,D,10.5,500
4/26/2021,Puma Twist Lock 015500,Puma,T,complete set,1100
4/24/2021,Outsole Future MG #FB1095,Puma,Q,8-8.5,800
4/24/2021,Outsole Future MG #FB1095,Puma,Q,8-8.5,4100
4/24/2021,Outsole Ultra FG #FB1106,Puma,O,6-6.5,600
4/23/2021,Heel Counter 05091,Adidas,A,No.6(14.5-17),20000
4/22/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,1100
4/20/2021,Heel counter C 8-0114-M,NB,A,No.4(9.5-11),6400
4/16/2021,Heel counter TS033,Puma,A,No.5(9-10),3000
4/16/2021,Outsole Puma PACE #FB1065,Puma,P,7.5,1200
4/15/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,1500
4/13/2021,Outsole Furon 6 FG #PFG002,NB,P,7.5-8,700
4/13/2021,Outsole Furon 6 FG #PFG002,NB,P,7.5-8,700
4/5/2021,Outsole Puma PACE #FB1065,Puma,D,10,1000
4/1/2021,Heelcap Response Super X #52910HT,Adidas,N,5-6,5500
3/26/2021,Insole board Apos4,Apos,Q,8,500
3/26/2021,Insole board Apos4,Apos,N,5,500
3/26/2021,Insole board Apos4,Apos,E,11.5,500
3/26/2021,Insole board Apos4,Apos,L,3.5,500
3/26/2021,Insole board Apos4,Apos,M,4.5,500
3/26/2021,Insole board Apos4,Apos,R,9,500
3/26/2021,Insole board Apos4,Apos,P,7.5,500
3/26/2021,Insole board Apos4,Apos,O,6,500
3/26/2021,Insole board Apos4,Apos,D,10.5,500
3/26/2021,Insole board Apos4,Apos,G,13.5,500
3/26/2021,Insole board Apos4,Apos,O,6.5,500
3/26/2021,Insole board Apos4,Apos,G,13,500
3/26/2021,Insole board Apos4,Apos,K,2.5,500
3/26/2021,Insole board Apos4,Apos,F,12,500
3/19/2021,Midsole Climawarm Ground Control #57531,Adidas,Q,8.5,500
3/18/2021,Outsole Future MG #FB1095,Puma,D,10-10.5,200
3/17/2021,Midsole Workout,Adidas,Q,8-9,500
3/17/2021,Midsole Workout,Adidas,Q,8-9,500
3/15/2021,Outsole Kipsta FG SR#DFM-1602,Kipstar,M,43,400
3/9/2021,Outsole #FB1079,Puma,Q,8.5,1000
3/9/2021,Outsole Supernatural Inline #AD36895,Adidas,M,4,1600
3/8/2021,Outsole Game Changer Pro #FB1043,Puma,R,9.5,1000
3/3/2021,Food bed Climacool Vento #54551,Adidas,Q,8-8.5,1000
2/22/2021,Panel EQ19 RUN #55178,Adidas,N,5-5.5,2000
2/17/2021,Outsole Furon 6 FG #PFG002,NB,R,9.5-10,500
2/17/2021,Outsole Furon 6 FG #PFG002,NB,R,9.5-10,500
2/17/2021,Outsole Future MxSG #FB1089,Puma,R,9,600
2/17/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,500
2/17/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,8,500
2/17/2021,Outsole FW20 Puma Future 2.0 #FB1064,Puma,R,9,600
2/2/2021,Outsole Puma #FB1103,,P,7.5,500
2/2/2021,Outsole Puma #FB1103,,P,7.5,500
1/25/2021,Heel Counter TS030,Puma,A,No.4(7.5-8.5),4000
1/25/2021,Heel Counter TS030,Puma,A,No.3(6-7),4000
1/25/2021,Heel counter TS033,Puma,A,No.4(7.5-8.5),63000
1/25/2021,Heel counter TS042,Puma,A,No.4(7.5-8.5),16000
1/18/2021,Food bed Climacool Vento #54551,Adidas,Q,8-8.5,1000
1/18/2021,Food bed Climacool Vento #54551,Adidas,N,5-5.5,1000
1/4/2021,Panel EQ19 RUN #55178,Adidas,Q,8-8.5,600
,,,,,
